index,date,shortcode,type,url,images,first_file,caption_excerpt,status,error
199,2019-11-01,B4Ti940J5h4,post,https://www.instagram.com/aaw_sg/p/B4Ti940J5h4/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4Ti940J5h4_01_f23396edc9.jpg,"118 likes, 0 comments - aaw_sg，October 31, 2019 : ""Live dangerously #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #he",downloaded,
200,2019-10-30,B4OMxz5Jc77,post,https://www.instagram.com/aaw_sg/p/B4OMxz5Jc77/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4OMxz5Jc77_01_687295bf72.jpg,"138 likes, 0 comments - aaw_sg，October 29, 2019 : ""The force is strong with this one #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #i",downloaded,
201,2019-10-29,B4LqdTJpTDo,post,https://www.instagram.com/aaw_sg/p/B4LqdTJpTDo/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4LqdTJpTDo_01_42ce0c8fe7.jpg,"129 likes, 0 comments - aaw_sg，October 28, 2019 : ""Good morning Singapore AXH custom build #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #",downloaded,
202,2019-10-28,B4JpKwKp7TB,post,https://www.instagram.com/aaw_sg/p/B4JpKwKp7TB/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4JpKwKp7TB_01_5df88463da.jpg,"146 likes, 2 comments - aaw_sg，October 27, 2019 : ""Electrostatic pleasure #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #head",downloaded,
203,2019-10-27,B4G8RkvJC05,post,https://www.instagram.com/aaw_sg/p/B4G8RkvJC05/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4G8RkvJC05_01_1d6826b6b3.jpg,"101 likes, 0 comments - aaw_sg，October 26, 2019 : ""AAW wish everyone a happy Diwali! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #i",downloaded,
204,2019-10-26,B4EjRoBJ_Q5,post,https://www.instagram.com/aaw_sg/p/B4EjRoBJ_Q5/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B4EjRoBJ_Q5_01_1abd50eb69.jpg,"90 likes, 0 comments - aaw_sg，October 25, 2019 : ""When culture collides #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi",downloaded,
205,2019-10-23,B39QY2BpPQB,post,https://www.instagram.com/aaw_sg/p/B39QY2BpPQB/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B39QY2BpPQB_01_cba443704d.jpg,"94 likes, 1 comments - aaw_sg，October 23, 2019 : ""There are always more ways to juice up your monitors! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems ",downloaded,
206,2019-10-22,B36UiKAph9t,post,https://www.instagram.com/aaw_sg/p/B36UiKAph9t/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B36UiKAph9t_01_e0ae947ee2.jpg,"95 likes, 0 comments - aaw_sg，October 21, 2019 : ""awesome steam punk design with abalone shell inlays #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #c",downloaded,
207,2019-10-19,B3yVwDNJ9qj,post,https://www.instagram.com/aaw_sg/p/B3yVwDNJ9qj/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B3yVwDNJ9qj_01_99c621eeba.jpg,"113 likes, 0 comments - aaw_sg，October 18, 2019 : ""White & gold #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headph",downloaded,
208,2019-10-16,B3q2eoipOua,post,https://www.instagram.com/aaw_sg/p/B3q2eoipOua/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B3q2eoipOua_01_d627b1220c.jpg,"124 likes, 0 comments - aaw_sg，October 15, 2019 : ""Peacock feather #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #hea",downloaded,
209,2019-10-05,B3OzccdJ83h,post,https://www.instagram.com/aaw_sg/p/B3OzccdJ83h/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B3OzccdJ83h_01_489e854911.jpg,"105 likes, 1 comments - aaw_sg，October 5, 2019 : ""More close up on the Mockingbird we built for Connie Hau #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #cie",downloaded,
210,2019-10-03,B3JkLGHJ1Gm,post,https://www.instagram.com/aaw_sg/p/B3JkLGHJ1Gm/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B3JkLGHJ1Gm_01_8379e7cc8b.jpg,"97 likes, 0 comments - aaw_sg，October 3, 2019 : ""Mockingbird on the fly here. #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #",downloaded,
211,2019-10-02,B3GfKLIJhYJ,post,https://www.instagram.com/aaw_sg/p/B3GfKLIJhYJ/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B3GfKLIJhYJ_01_7ba3c89787.jpg,"108 likes, 0 comments - aaw_sg，October 1, 2019 : ""Canary in clear and blue! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #he",downloaded,
212,2019-09-29,B2_i5WrJSRX,post,https://www.instagram.com/aaw_sg/p/B2_i5WrJSRX/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B2_i5WrJSRX_01_70e292d19c.jpg,"84 likes, 0 comments - aaw_sg，September 29, 2019 : ""2019 faceplate designs atelier selection #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems",downloaded,
213,2019-09-28,B28uCXBJ-To,post,https://www.instagram.com/aaw_sg/p/B28uCXBJ-To/,7,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B28uCXBJ-To_01_0bd44c3e9f.jpg,"116 likes, 3 comments - aaw_sg，September 28, 2019 : ""Repost ACH-tung (warning in German), GAMERS! It's red alert when audio manufacturer meets gaming in the middle ground, and home",downloaded,
214,2019-09-26,B24hPP0JSKe,post,https://www.instagram.com/aaw_sg/p/B24hPP0JSKe/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B24hPP0JSKe_01_4cfcf1c59c.jpg,"96 likes, 1 comments - aaw_sg，September 26, 2019 : ""oh boy doesn't the theme look good #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem ",downloaded,
215,2019-09-26,B23JpIGJEUR,post,https://www.instagram.com/aaw_sg/p/B23JpIGJEUR/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B23JpIGJEUR_01_c8cad5f8d1.jpg,"106 likes, 0 comments - aaw_sg，September 25, 2019 : ""Classic blue stripe carbon fiber faceplate #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #i",downloaded,
216,2019-09-24,B2y4Rt5J10e,post,https://www.instagram.com/aaw_sg/p/B2y4Rt5J10e/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B2y4Rt5J10e_01_beb49b3e5e.jpg,"102 likes, 1 comments - aaw_sg，September 24, 2019 : ""ACH Tri-Hybrid In-Ear Monitor features our latest ceramic super tweeter and proprietary NOVA high range driver. #aaw #advanceda",downloaded,
217,2019-09-23,B2w1lcKJYD_,post,https://www.instagram.com/aaw_sg/p/B2w1lcKJYD_/,6,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B2w1lcKJYD__01_6cff88f873.jpg,"119 likes, 11 comments - aaw_sg，September 23, 2019 : ""Our new ACH will ship with the latest @nullaudio Ethos MKII cable #aaw #advancedacousticwerkes #inearmonitors #customiem #cust",downloaded,
218,2019-09-22,B2t1NXzJnoE,post,https://www.instagram.com/aaw_sg/p/B2t1NXzJnoE/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B2t1NXzJnoE_01_12d5070a9c.jpg,"135 likes, 10 comments - aaw_sg，September 22, 2019 : ""Kingfisher Ceramic Gaming In-Ear Monitor is coming to your shore #aaw #advancedacousticwerkes #inearmonitors #customiem #custo",downloaded,
219,2019-08-30,B1xvGdogl9O,reel,https://www.instagram.com/aaw_sg/reel/B1xvGdogl9O/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1xvGdogl9O_01_d902b703ee.jpg,"132 likes, 7 comments - aaw_sg，August 29, 2019 : ""It all starts from here, taking and scanning impressions. With some magic this will turn into a magnificent pair of ear monitors😘",downloaded,
220,2019-08-29,B1u1XEhpxXq,post,https://www.instagram.com/aaw_sg/p/B1u1XEhpxXq/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1u1XEhpxXq_01_4761e11730.jpg,"92 likes, 1 comments - aaw_sg，August 28, 2019 : ""Swirl faceplate design #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi",downloaded,
221,2019-08-25,B1lrDdepG-E,post,https://www.instagram.com/aaw_sg/p/B1lrDdepG-E/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1lrDdepG-E_01_595be62b62.jpg,"60 likes, 1 comments - aaw_sg，August 25, 2019 : ""Employee lounge and audition space, free flow of beverages too🤣 #aaw #advancedacousticwerkes #inearmonitors #customiem #custominea",downloaded,
222,2019-08-23,B1fuAUPpHiq,post,https://www.instagram.com/aaw_sg/p/B1fuAUPpHiq/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1fuAUPpHiq_01_60bb81b756.jpg,"74 likes, 0 comments - aaw_sg，August 22, 2019 : ""Packing is the last step of production but it is as important as any. #aaw #advancedacousticwerkes #inearmonitors #customiem #custo",downloaded,
223,2019-08-22,B1csXQ5Jzb5,post,https://www.instagram.com/aaw_sg/p/B1csXQ5Jzb5/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1csXQ5Jzb5_01_2499ef6b11.jpg,"104 likes, 0 comments - aaw_sg，August 21, 2019 : ""Talk about unique faceplate designs, yes another Accessport died in the process:p #aaw #advancedacousticwerkes #inearmonitors #cus",downloaded,
224,2019-08-21,B1aKJEvpDBa,post,https://www.instagram.com/aaw_sg/p/B1aKJEvpDBa/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1aKJEvpDBa_01_7f6dfb003a.jpg,"53 likes, 0 comments - aaw_sg，August 20, 2019 : ""A series of behind curtain photos looking into the manufacturing process, the ventilation room houses fume hoods, lasering machine,",downloaded,
225,2019-08-19,B1VMYaPJIss,post,https://www.instagram.com/aaw_sg/p/B1VMYaPJIss/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1VMYaPJIss_01_044890bb5a.jpg,"178 likes, 2 comments - aaw_sg，August 18, 2019 : ""Another look at our new lab and manufacturing process, faceplate design demos undergoing QC and waiting to be assembled on display",downloaded,
226,2019-08-18,B1S8QRdJ9i1,post,https://www.instagram.com/aaw_sg/p/B1S8QRdJ9i1/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1S8QRdJ9i1_01_95caf73c30.jpg,"85 likes, 0 comments - aaw_sg，August 17, 2019 : ""Finishing touches on a POLA39 faceplate @shozyaudio #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ci",downloaded,
227,2019-08-17,B1QAZv5ArmO,post,https://www.instagram.com/aaw_sg/p/B1QAZv5ArmO/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1QAZv5ArmO_01_2d32a9808f.jpg,"66 likes, 0 comments - aaw_sg，August 16, 2019 : ""Another look at our new lab, this is where the final steps are done: sanding and fine polishing. We divide and isolate working area",downloaded,
228,2019-08-16,B1OSbAmAgO_,post,https://www.instagram.com/aaw_sg/p/B1OSbAmAgO_/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1OSbAmAgO__01_db9a1202d2.jpg,"90 likes, 4 comments - aaw_sg，August 16, 2019 : ""A third look into our new lab and manufacturing process. AAW faceplates are creatively designed and carefully hand laid. We provide",downloaded,
229,2019-08-15,B1MSFsmpwEz,post,https://www.instagram.com/aaw_sg/p/B1MSFsmpwEz/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1MSFsmpwEz_01_efe16f8ae8.jpg,"88 likes, 0 comments - aaw_sg，August 15, 2019 : ""Another look at our new lab and manufacturing process, we have numerous ways of lacquering our monitor and spraying is just one of ",downloaded,
230,2019-08-15,B1LpEqwpDns,post,https://www.instagram.com/aaw_sg/p/B1LpEqwpDns/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1LpEqwpDns_01_ec6f8b4366.jpg,"75 likes, 0 comments - aaw_sg，August 15, 2019 : ""We are particularly happy with this one this year:) Photo courtesy of @masterpro #aaw #advancedacousticwerkes #inearmonitors #custo",downloaded,
231,2019-08-12,B1ESaLUJanm,post,https://www.instagram.com/aaw_sg/p/B1ESaLUJanm/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1ESaLUJanm_01_414d86000c.jpg,"97 likes, 0 comments - aaw_sg，August 12, 2019 : ""A series of in-depth look at our new lab and manufacturing process, our staff's dedication towards attention to detail is what driv",downloaded,
232,2019-08-12,B1DMCcZpSBO,post,https://www.instagram.com/aaw_sg/p/B1DMCcZpSBO/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B1DMCcZpSBO_01_669dea96fb.jpg,"88 likes, 1 comments - aaw_sg，August 11, 2019 : ""New AAW lab is fully setup and functional this August! Creating a comfortable and environmental friendly working condition guaranti",downloaded,
233,2019-08-10,B0-UrppJ1Me,post,https://www.instagram.com/aaw_sg/p/B0-UrppJ1Me/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B0-UrppJ1Me_01_8f7c6ef964.jpg,"122 likes, 1 comments - aaw_sg，August 9, 2019 : ""Full set of faceplate demo comes in really handy during the customization process! #aaw #advancedacousticwerkes #inearmonitors #cus",downloaded,
234,2019-08-10,B095QI0nyuL,reel,https://www.instagram.com/aaw_sg/reel/B095QI0nyuL/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B095QI0nyuL_01_d902b703ee.jpg,"108 likes, 1 comments - aaw_sg，August 9, 2019 : ""Closer look at Kingfisher Pro-gaming In-Ear Monitor in action! Hey boss your staff is playing game when he is supposed to be mannin",downloaded,
235,2019-08-09,B08XA0mpM2f,post,https://www.instagram.com/aaw_sg/p/B08XA0mpM2f/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B08XA0mpM2f_01_190a394054.jpg,"46 likes, 0 comments - aaw_sg，August 9, 2019 : ""Day one at Hong Kong High End AV Show is a wrap! #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #",downloaded,
236,2019-08-09,B073ZN5HLEW,reel,https://www.instagram.com/aaw_sg/reel/B073ZN5HLEW/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B073ZN5HLEW_01_d902b703ee.jpg,"231 likes, 7 comments - aaw_sg，August 9, 2019 : ""Visit us at HK High End AV Show to test ACH Tri-Hybrid In-Ear Monitor -10mm Dynamic Driver -Balanced Armature Driver -Ceramic Super",downloaded,
237,2019-08-09,B07TI8BJCrl,post,https://www.instagram.com/aaw_sg/p/B07TI8BJCrl/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B07TI8BJCrl_01_013729390e.jpg,"17 likes, 0 comments - aaw_sg，August 8, 2019 : ""Majulah Singapura! Even though our team is away in Hong Kong attending shows, our heart is with you! Happy 54th birthday!"". ",downloaded,
238,2019-08-08,B06NxSSp34-,post,https://www.instagram.com/aaw_sg/p/B06NxSSp34-/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B06NxSSp34-_01_04959f35e6.jpg,"109 likes, 4 comments - aaw_sg，August 8, 2019 : ""2nd debutee at the HK High End AV Show is AAW's foray into the gaming segment, Kingfisher Pro-gaming In-Ear Monitor. Sporting a det",downloaded,
239,2019-08-08,B055qH2J-eU,post,https://www.instagram.com/aaw_sg/p/B055qH2J-eU/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B055qH2J-eU_01_a47829e201.jpg,"113 likes, 9 comments - aaw_sg，August 8, 2019 : ""One of the debutee at HK High End AV Show is our ACH Tri-Hybrid In-Ear Monitor -10mm Dynamic Driver -Balanced Armature Driver -Cera",downloaded,
240,2019-08-03,B0r73ibpeZf,post,https://www.instagram.com/aaw_sg/p/B0r73ibpeZf/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B0r73ibpeZf_01_9821d201ad.jpg,"71 likes, 0 comments - aaw_sg，August 2, 2019 : ""Fish in a pound #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #headfi #headph",downloaded,
241,2019-08-02,B0p8dxrJVOr,post,https://www.instagram.com/aaw_sg/p/B0p8dxrJVOr/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B0p8dxrJVOr_01_da26cee900.jpg,"85 likes, 1 comments - aaw_sg，August 2, 2019 : ""Star glitter, photo courtesy of Master Pro HK #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iem",downloaded,
242,2019-08-01,B0n2wlaJOas,post,https://www.instagram.com/aaw_sg/p/B0n2wlaJOas/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\B0n2wlaJOas_01_0ef4bc4c8a.jpg,"78 likes, 0 comments - aaw_sg，August 1, 2019 : ""Silver nuggets all the way #aaw #advancedacousticwerkes #inearmonitors #customiem #custominears #ciems #ciem #iems #iem #inears #hea",downloaded,
243,2019-07-13,Bz2C4uspPv7,post,https://www.instagram.com/aaw_sg/p/Bz2C4uspPv7/,9,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bz2C4uspPv7_01_9b1ed4c77e.jpg,"110 likes, 3 comments - aaw_sg，July 12, 2019 : ""For the first time we are holding 2 shows on the same day! Thank you Tokyo and Chengdu. #inears #custominears #advancedacousticwerke",downloaded,
244,2019-05-19,BxoQJMzArQZ,post,https://www.instagram.com/aaw_sg/p/BxoQJMzArQZ/,8,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BxoQJMzArQZ_01_f2ebc0493a.jpg,"68 likes, 0 comments - aaw_sg，May 18, 2019 : ""Beijing is warming up! #aaw #advancedacousticwerkes #ciem #uiem #inears #custominears #customcables #dj #audiophile #proaudio #nullaud",downloaded,
245,2019-05-18,BxmLzpVp2vT,post,https://www.instagram.com/aaw_sg/p/BxmLzpVp2vT/,10,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BxmLzpVp2vT_01_631478a59c.jpg,"113 likes, 0 comments - aaw_sg，May 18, 2019 : ""Gearing up for the Beijing International Headphone Expo! #aaw #advancedacousticwerkes #ciem #uiem #inears #audiophile #customcables #",downloaded,
246,2019-04-23,BwlcnyPALzq,post,https://www.instagram.com/aaw_sg/p/BwlcnyPALzq/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BwlcnyPALzq_01_a49accd63b.jpg,"129 likes, 0 comments - aaw_sg，April 22, 2019 : ""new AXH at its finest #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem #iem #advancedaco",downloaded,
247,2019-04-13,BwL8Jypg3_v,post,https://www.instagram.com/aaw_sg/p/BwL8Jypg3_v/,7,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BwL8Jypg3_v_01_fbfc462127.jpg,"68 likes, 0 comments - aaw_sg，April 13, 2019 : ""SIAV Shanghai Day 2 continues, awesome turnout! #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophil",downloaded,
248,2019-04-13,BwLiUNOg4ay,reel,https://www.instagram.com/aaw_sg/reel/BwLiUNOg4ay/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BwLiUNOg4ay_01_d902b703ee.jpg,"93 likes, 0 comments - aaw_sg，April 12, 2019 : ""SIAV@Shanghai Day 2 #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #au",downloaded,
249,2019-04-12,BwKasNkADpl,post,https://www.instagram.com/aaw_sg/p/BwKasNkADpl/,7,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BwKasNkADpl_01_af612ad75a.jpg,"86 likes, 1 comments - aaw_sg，April 12, 2019 : ""SIAV Shanghai day 1, all good things happen in due time. #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafted #proa",downloaded,
250,2019-04-09,BwC41oHAr4N,post,https://www.instagram.com/aaw_sg/p/BwC41oHAr4N/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BwC41oHAr4N_01_04194190d0.jpg,"117 likes, 0 comments - aaw_sg，April 9, 2019 : ""#Repost @raven.c.mmm with @get_repost ・・・ 繼續煲中 好彩有火力強大嘅N8喺手事半功倍嘅💪💪 #headfi #hifi #audiophile #audioporn #dap #audio #music #portab",downloaded,
251,2019-04-07,Bv9iAJeAlaS,post,https://www.instagram.com/aaw_sg/p/Bv9iAJeAlaS/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bv9iAJeAlaS_01_705a838c7f.jpg,"123 likes, 1 comments - aaw_sg，April 7, 2019 : ""#Repost @raven.c.mmm ・・・ AAW最新嘅旗艦耳機CANARY終於到手喇，緊係即刻影幾張相J吓先啦～😂😂😂 之後煲返一星兩星期等把聲穩定啲先再出個包膠俾大家了解吓佢啦～ #headfi #hifi #audiophile #audiopo",downloaded,
252,2019-04-01,BvsjjwvgPp3,post,https://www.instagram.com/aaw_sg/p/BvsjjwvgPp3/,10,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BvsjjwvgPp3_01_d902b703ee.jpg,"127 likes, 0 comments - aaw_sg，March 31, 2019 : ""It has been our best Can Jam experience so far, thank you Singapore! Couldn’t be prouder to be part of the local audio community. #",downloaded,
253,2019-03-31,Bvq4UZGgagA,reel,https://www.instagram.com/aaw_sg/reel/Bvq4UZGgagA/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bvq4UZGgagA_01_d902b703ee.jpg,"137 likes, 1 comments - aaw_sg，March 31, 2019 : ""One of the Canary ear impressions done at Can Jam Singapore! Thank you for all your support and it has been a fun weekend! #canjam ",downloaded,
254,2019-03-30,Bvo2yHLArtV,post,https://www.instagram.com/aaw_sg/p/Bvo2yHLArtV/,13,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bvo2yHLArtV_01_3048b6e20e.jpg,"94 likes, 0 comments - aaw_sg，March 30, 2019 : ""Day one at Can Jam Singapore is a wrap! Thank you for all your support and kind feedback on our products. Keep it coming for the 2nd",downloaded,
255,2019-03-30,BvnMOdRABIb,post,https://www.instagram.com/aaw_sg/p/BvnMOdRABIb/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BvnMOdRABIb_01_2f8de4fe68.jpg,"87 likes, 0 comments - aaw_sg，March 29, 2019 : ""3..2..1! Can Jam singapore is opening soon, visit our booth F1 to audition the Canary and co! #customcable #symphonym #nullaudio #in",downloaded,
256,2019-03-28,BviSoksgp4g,reel,https://www.instagram.com/aaw_sg/reel/BviSoksgp4g/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BviSoksgp4g_01_d902b703ee.jpg,"81 likes, 2 comments - aaw_sg，March 27, 2019 : ""Live demo at this Can Jam Singapore booth F1, have your ear impressions transmitted to our lab instantaneously! #3dscanning #3dprint",downloaded,
257,2019-03-27,BvgtxYLATjZ,post,https://www.instagram.com/aaw_sg/p/BvgtxYLATjZ/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BvgtxYLATjZ_01_620bf7a5da.jpg,"131 likes, 1 comments - aaw_sg，March 27, 2019 : ""Walk away with these amazing Eagles Hell Freezes Over 25th Anniversary limited edition LP and CD by visiting our booth F1 this Can ",downloaded,
258,2019-02-16,Bt8tT3qAw9y,post,https://www.instagram.com/aaw_sg/p/Bt8tT3qAw9y/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bt8tT3qAw9y_01_b08d1278d2.jpg,"94 likes, 0 comments - aaw_sg，February 16, 2019 : ""Audition Canary and Nightingale this CanJam 2019 at @audio46 and @musicteck booth! New York Marriott Marquis, 1535 Broadway, New ",downloaded,
259,2019-02-15,Bt56pMmgycy,post,https://www.instagram.com/aaw_sg/p/Bt56pMmgycy/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bt56pMmgycy_01_153f071061.jpg,"105 likes, 3 comments - aaw_sg，February 15, 2019 : ""In 2019 AAW has welcomed a slew of new distributors/dealers, namely @zeppelinandco in Singapore, Audio46 in the United States, 4",downloaded,
260,2019-02-14,Bt3dRQogr4Y,post,https://www.instagram.com/aaw_sg/p/Bt3dRQogr4Y/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\Bt3dRQogr4Y_01_a1ed48bedd.jpg,"103 likes, 1 comments - aaw_sg，February 14, 2019 : ""Have you fell in love today? #valentinesday #customcable #symphonym #nullaudio #inear #inearmonitors #handcrafted #proaudio #hea",downloaded,
261,2019-02-10,BttEI2ugyxl,post,https://www.instagram.com/aaw_sg/p/BttEI2ugyxl/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BttEI2ugyxl_01_06add2a168.jpg,"159 likes, 0 comments - aaw_sg，February 10, 2019 : ""Feel the thumping bass from the gigantic 13mm graphene bass driver, coupled with 6 high precision balanced armature drivers, ASH",downloaded,
262,2019-02-08,BtnCb5xAVBE,post,https://www.instagram.com/aaw_sg/p/BtnCb5xAVBE/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BtnCb5xAVBE_01_369f0e927d.jpg,"242 likes, 2 comments - aaw_sg，February 7, 2019 : ""Introducing AXH Limited Edition, specially designed for HK only, featuring revamped tuning, Raden faceplate, stainless steel nozz",downloaded,
263,2019-02-07,BtkJjh9AaGC,reel,https://www.instagram.com/aaw_sg/reel/BtkJjh9AaGC/,4,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BtkJjh9AaGC_01_d902b703ee.jpg,"99 likes, 2 comments - aaw_sg，February 6, 2019 : ""Be Bold, meet the new 2019 AAW line up #inear #inearmonitors #handcrafted #proaudio #headfi #earphones #earphone #audiophile #ciem",downloaded,
264,2019-02-04,BtdtikIgxTX,post,https://www.instagram.com/aaw_sg/p/BtdtikIgxTX/,5,D:\OneDrive\Codex\AAW-Website\exports\instagram-assets\images\2019\BtdtikIgxTX_01_ec5c260b07.jpg,"57 likes, 0 comments - aaw_sg，February 4, 2019 : ""On behalf of all of AAW’s staff, we wish you prosperity and good health in the year of 2019!"". ",downloaded,
